Image,png,brisque,nrqm,pi,nima,paq2piq,cnniqa,dbcnn,musiq-ava,musiq-koniq,musiq-spaq,clipiqa,clipiqa+,tre-koniq,topiq_nr,qalign,topiq_iaa,topiq_iaa_res50,laion_aes,antelopev2,arcface,buffalo
19_voice_en_34936852_dinet,4.png,7.218444824,7.700916767,3.002860956,5.317050457,67.20659637,0.538831174,0.478389919,4.400989532,68.62213135,71.36217499,0.586312473,0.657210886,62.17190933,0.459825784,0.254150391,4.469004631,4.467658043,5.10330677,0.784547674,0.842889428,0.795500323
19_voice_en_34936852_dinet,5.png,4.611999512,7.779556751,2.739713218,5.323795795,68.03295135,0.531869173,0.500532568,4.457074165,70.70068359,71.63801575,0.654822767,0.66722852,64.65315247,0.475145966,0.273925781,4.470001221,4.511614799,4.99037838,0.79327881,0.824485719,0.779609859
19_voice_en_34936852_dinet,6.png,7.282409668,7.699742794,3.025262047,5.32015276,66.99372864,0.539268494,0.479794651,4.396139145,68.98806,71.74188995,0.595002592,0.656417668,62.48019791,0.457692862,0.26953125,4.476053715,4.47487402,5.097450256,0.773364696,0.806323051,0.77062197
19_voice_en_34936852_dreamtalk,0.png,2.208190918,7.392911434,4.129285907,4.646571636,76.35777283,0.665119112,0.683849454,4.057992935,66.01117706,71.72097015,0.697565377,0.514582276,87.2649231,0.615865886,0.188720703,3.572993994,3.979207277,4.793852806,0.576707549,0.610223174,0.585969438
19_voice_en_34936852_dreamtalk,1.png,9.241394043,6.886072159,4.905051998,4.800312996,75.11182404,0.641975045,0.636528969,3.93872714,61.15605927,71.40547943,0.652653992,0.538089752,83.6733017,0.575967848,0.168701172,3.500537395,3.960472345,4.927347183,0.602243859,0.599205732,0.581472339
19_voice_en_34936852_dreamtalk,2.png,9.958679199,7.566417694,4.732730493,4.648483753,75.93423462,0.643237948,0.628440976,3.84353137,63.78359222,71.53132629,0.659438312,0.569780886,83.5888443,0.585458934,0.172607422,3.515392303,3.870026588,4.720409393,0.568920138,0.584033489,0.541219764
19_voice_en_34936852_dreamtalk,3.png,9.581237793,6.973294735,5.337531391,4.452295303,75.30728912,0.629659534,0.619766891,3.860800028,61.61569977,71.19667816,0.614212036,0.536492169,81.8187561,0.570082605,0.171386719,3.376100063,3.86184907,4.939005852,0.591407498,0.617165208,0.570293246
19_voice_en_34936852_dreamtalk,4.png,13.2555542,7.071174145,5.022557763,4.591893673,75.77192688,0.622040033,0.600355506,3.963840008,60.9930687,71.30046844,0.670540631,0.575689614,81.69546509,0.546697021,0.16809082,3.465108156,3.858345509,5.017758369,0.591855742,0.647659123,0.539313302
19_voice_en_34936852_dreamtalk,5.png,14.44354248,6.750480652,5.183640699,4.553420067,73.78874969,0.614697814,0.591497183,3.695694447,54.24982834,72.10717773,0.557227314,0.480885088,79.35392761,0.538025796,0.132446289,3.395416498,3.941364527,4.789054871,0.556722602,0.623543918,0.524416772
19_voice_en_34936852_dreamtalk,6.png,16.75946045,6.8086133,5.340099506,4.574640274,75.55310822,0.644535422,0.60838449,3.819471836,58.10690308,71.4885025,0.606934488,0.479713112,81.13035583,0.554569185,0.136474609,3.451836586,3.892611742,4.928247929,0.557556241,0.60646987,0.526420253
19_voice_en_34936852_iplap,0.png,8.276062012,7.553767204,3.212117754,5.139001369,65.08886719,0.540299654,0.460533082,4.211713791,59.83786774,69.22428894,0.572465241,0.635253847,54.64537048,0.42528525,0.233154297,4.228437424,4.332765102,5.104215622,0.928714963,0.959108174,0.930611092
19_voice_en_34936852_iplap,1.png,3.792175293,7.698789597,2.886565492,5.288464546,67.29084778,0.520454109,0.492172152,4.329380035,63.00058746,70.89094543,0.579800546,0.634240985,60.56641769,0.445194036,0.227539063,4.31008625,4.435116291,4.898316383,0.893767809,0.928232193,0.901282447
19_voice_en_34936852_iplap,2.png,7.413757324,7.617082119,3.06860605,5.118102551,65.83680725,0.524550557,0.465253115,4.267781258,59.78910828,68.20269012,0.518817604,0.631556809,57.52142334,0.430330664,0.211181641,4.23071909,4.366669655,4.993615627,0.918910319,0.952213228,0.929209692
19_voice_en_34936852_iplap,3.png,3.421569824,7.691830635,2.863416874,5.121492386,67.056633,0.518377364,0.489500433,4.325497627,62.12828827,69.95547485,0.586481988,0.629814208,60.78965759,0.44314608,0.222412109,4.305214882,4.393156052,4.857699394,0.942074434,0.966550469,0.944589606
19_voice_en_34936852_iplap,4.png,7.151062012,7.631618023,3.087740962,5.142575741,65.90859985,0.52609092,0.46534887,4.23571682,60.733181,68.80069733,0.519307256,0.62091887,57.40735245,0.432832539,0.215942383,4.215747833,4.370476723,4.951342106,0.925872194,0.945620358,0.936537684
19_voice_en_34936852_iplap,5.png,3.775085449,7.663167,2.88757134,5.123106956,67.00656891,0.525366247,0.491699874,4.33372879,62.39904022,69.94579315,0.596188724,0.639660895,60.22463608,0.442524046,0.228759766,4.307373047,4.389783859,4.91029501,0.943660702,0.971178472,0.947756838
19_voice_en_34936852_iplap,6.png,7.214050293,7.636977196,3.080825505,5.127589703,65.93520355,0.526360154,0.467540234,4.268482685,60.00100327,68.01576233,0.528748214,0.626512825,57.71108246,0.433186501,0.221801758,4.242570877,4.360109329,5.024465084,0.939520111,0.966974974,0.943304495
19_voice_en_34936852_mkittalk,0.png,15.98162842,6.207435608,4.63938125,4.185835361,73.41044617,0.448439181,0.571956038,3.538799763,60.01609421,75.2953186,0.746399522,0.496170819,71.84747314,0.472414732,0.09552002,3.339113235,3.543562889,4.987873077,0.807861225,0.847957253,0.815721879
19_voice_en_34936852_mkittalk,1.png,26.56268311,4.977172852,5.565017119,3.593976498,71.48958588,0.46633783,0.467138678,3.391750336,53.06846237,72.70275116,0.528793156,0.489859551,64.81206512,0.441240728,0.034332275,3.099171162,3.414331436,4.765878677,0.718078744,0.824165344,0.723211183
19_voice_en_34936852_mkittalk,2.png,26.87713623,5.383707523,5.557625191,3.704473019,71.97845459,0.46405068,0.492112368,3.557867289,56.56186295,73.57156372,0.589849412,0.518476427,68.5911026,0.471302837,0.054656982,3.233184099,3.625472069,4.76728487,0.750681692,0.786102116,0.743933217
19_voice_en_34936852_mkittalk,3.png,28.19207764,4.533631325,5.870758823,3.885728836,64.92488098,0.444153219,0.424238414,3.366836309,49.52143097,73.20259857,0.594357193,0.47311613,60.13114929,0.437310994,0.032897949,3.097032547,3.584621191,5.09637785,0.770230042,0.800628662,0.790097864
19_voice_en_34936852_mkittalk,4.png,27.85516357,4.68419075,5.751333325,3.661458015,68.38202667,0.435825348,0.443532556,3.526857138,53.90716553,71.97118378,0.552023411,0.487419367,60.88742065,0.436455041,0.039703369,3.173682928,3.505810261,4.891652107,0.725724125,0.803946018,0.738490977
19_voice_en_34936852_mkittalk,5.png,28.55487061,4.334283352,6.060777034,3.540871382,63.12608337,0.423397094,0.379969776,3.457650185,47.2269516,67.75210571,0.509647012,0.468257964,61.0162468,0.401435703,0.029541016,3.090807199,3.583594322,4.845160961,0.746224079,0.727045894,0.711254996
19_voice_en_34936852_sad,0.png,13.98455811,7.491188049,3.581895637,5.856764317,74.89240265,0.435382068,0.562414706,4.449566841,76.76076508,75.33716583,0.594529688,0.644027472,81.3589325,0.557741344,0.338623047,4.446371555,4.491744995,5.331920624,0.785840797,0.862980068,0.787796217
19_voice_en_34936852_sad,1.png,17.28192139,7.132365227,4.06537921,5.807498455,75.51070404,0.427888066,0.53577733,4.474740982,75.27497101,74.46463013,0.557729363,0.635296702,77.29802704,0.53819263,0.332519531,4.320465088,4.42919445,5.202143669,0.759679654,0.833117723,0.767456749
19_voice_en_34936852_sad,2.png,16.99822998,7.383825302,3.889670975,6.037172794,75.96569061,0.397344619,0.53594321,4.44297123,74.64334106,74.27339935,0.527296722,0.63360554,78.80486298,0.563217461,0.353027344,4.270596981,4.357154846,5.164046288,0.753707657,0.836642146,0.772612272
19_voice_en_34936852_sad,3.png,16.74432373,7.349768162,3.799467286,6.067483902,75.83087921,0.397369027,0.539462447,4.477181435,75.5383606,74.52412415,0.532592416,0.648899972,77.35723877,0.538835585,0.362304688,4.317026138,4.414807796,5.129541397,0.769201977,0.832499266,0.790659299
19_voice_en_34936852_sad,4.png,12.83319092,7.613828182,3.633385064,6.071798801,75.28492737,0.450007051,0.55483973,4.496745586,75.65520477,74.66217041,0.563215137,0.663901806,80.81735229,0.559152424,0.353027344,4.419768333,4.443331718,5.232671738,0.772526824,0.828395963,0.778619037
19_voice_en_34936852_sad,5.png,16.99188232,7.359605789,3.73983929,5.950314045,74.90283966,0.410856515,0.523962498,4.339842796,75.30947113,74.60044861,0.540954709,0.638348877,77.37151337,0.537061274,0.33984375,4.355771065,4.344254971,5.184313774,0.779042527,0.85302043,0.794070862
19_voice_en_34936852_sad,6.png,13.43035889,7.441301346,3.711712138,6.077087879,75.64743805,0.396865755,0.540843487,4.419528008,75.21152496,74.75087738,0.565463364,0.641083598,77.95153809,0.543164194,0.344482422,4.289223671,4.389627457,5.128581524,0.808506003,0.836723208,0.817183653
19_voice_en_34936852_vidtalk,0.png,25.37615967,4.199590683,5.237537132,5.288162231,57.42736816,0.354986429,0.334736317,3.676861763,57.74443436,63.99352264,0.401956767,0.550600767,39.30775452,0.335164338,0.221679688,4.365067482,4.381923676,4.623614311,0.686098321,0.788252234,0.699452667
19_voice_en_34936852_vidtalk,1.png,18.82000732,4.696160316,4.947554186,5.408344746,60.08673859,0.312855661,0.335891753,3.736861944,57.03907013,66.12448883,0.397428721,0.552629769,42.00597,0.340037882,0.205200195,4.351685524,4.432735443,4.627144814,0.687950345,0.784321427,0.719074345
19_voice_en_34936852_vidtalk,2.png,18.56268311,4.683903694,4.95097427,5.396975517,60.26408386,0.317398369,0.337503076,3.750253677,57.44540405,66.15213776,0.413923323,0.552713215,42.84963608,0.346900254,0.216674805,4.301819801,4.403369904,4.566718102,0.711853885,0.784534514,0.733497872
19_voice_en_34936852_vidtalk,3.png,18.40496826,4.68595171,4.966387103,5.257913113,61.65007782,0.341733992,0.335671961,3.758461952,56.8944664,66.10886383,0.412763983,0.562361956,42.38149261,0.340734541,0.215820313,4.284388542,4.422872543,4.626292706,0.704237985,0.779248357,0.738705741
19_voice_en_34936852_vidtalk,4.png,18.52850342,4.691990852,4.9441664,5.208957195,61.28665161,0.341234803,0.335622072,3.774137974,56.49884415,66.83921051,0.403644651,0.560317755,42.34697723,0.341212779,0.202758789,4.282258987,4.39953661,4.477934361,0.722076816,0.766461492,0.747586133
19_voice_en_34936852_vidtalk,5.png,18.36883545,4.696380615,4.948899358,5.391077995,59.44383621,0.320844591,0.335685909,3.740027189,57.25710678,66.0868454,0.400323361,0.557821035,42.251194,0.342616588,0.200561523,4.285109997,4.405345917,4.638685703,0.658585148,0.768738508,0.695423185
19_voice_en_34936852_vidtalk,6.png,18.26239014,4.714668274,4.941430425,5.25723362,61.35844803,0.337900907,0.333971262,3.783212185,57.17119598,66.21317291,0.418060869,0.560982525,42.66796112,0.340772808,0.227050781,4.302160263,4.423046112,4.649206161,0.692332026,0.776761591,0.73492001
19_voice_en_34936852_wavlip,0.png,12.81854248,7.661839008,3.600370394,4.740591049,62.91513824,0.530473769,0.45123744,4.156485081,44.58418274,61.73413467,0.361051857,0.493731588,49.15891647,0.394956738,0.141967773,4.310870171,4.300589085,4.427507877,0.830723591,0.843550205,0.833965023
19_voice_en_34936852_wavlip,1.png,8.598327637,7.864560604,3.179976098,4.728069305,64.47861481,0.523152649,0.468311012,4.215745449,43.32100677,60.89208603,0.359856844,0.475026906,52.62845612,0.409314483,0.159545898,4.296569824,4.377067089,4.613057613,0.802804833,0.839497209,0.787951686
19_voice_en_34936852_wavlip,2.png,7.95916748,7.874240875,3.166763081,4.700767517,64.34922028,0.530243158,0.46378997,4.199317932,42.06867981,57.25244141,0.344485581,0.456245571,52.68367004,0.40863806,0.134887695,4.292658329,4.398776054,4.436212063,0.759313532,0.823238075,0.774665094
19_voice_en_34936852_wavlip,3.png,7.897155762,7.861821175,3.178570941,4.745195389,64.32585144,0.527355492,0.464470953,4.27190876,44.49917603,59.67176056,0.361618251,0.46232605,53.22460938,0.411942095,0.174438477,4.265051842,4.306885719,4.445338726,0.824148238,0.80498296,0.800691159
19_voice_en_34936852_wavlip,4.png,7.917663574,7.863698006,3.175068478,4.728987217,64.43252563,0.522780597,0.464113474,4.212751865,43.04572296,58.78263855,0.343134016,0.455108494,53.19786835,0.408949465,0.147705078,4.232345581,4.361792564,4.462869167,0.765476793,0.844228864,0.757998576
19_voice_en_34936852_wavlip,5.png,8.053894043,7.865819454,3.177330949,4.698190689,64.05716705,0.529191077,0.46271351,4.230730057,43.72697449,61.07302094,0.349159956,0.455667168,52.82584,0.408152789,0.163208008,4.265628338,4.366383076,4.591721058,0.831494944,0.872989118,0.827338393
19_voice_en_34936852_wavlip,6.png,8.27947998,7.869763374,3.176805047,4.742082596,64.33773041,0.528458059,0.464615792,4.240914345,44.77925873,60.84278107,0.35233593,0.455043226,53.25398254,0.411777407,0.177612305,4.231119633,4.32285738,4.516504288,0.839508931,0.818212628,0.822536173
2_voice_en_34926969_ahead,0.png,39.68426514,4.54110384,6.156957202,4.256570816,77.8608551,0.508802414,0.527611554,3.368533373,44.70979691,56.28137207,0.436199576,0.526418388,76.4440155,0.547056377,0.048675537,3.381823063,3.570096731,4.5368433,0.777517199,0.810554802,0.764748965
2_voice_en_34926969_ahead,1.png,39.0133667,4.502646446,5.962140724,4.25010252,76.65249634,0.502763152,0.507651746,3.646060944,46.38271713,60.28423691,0.433863491,0.61756283,70.41892242,0.554182112,0.066955566,3.379757404,3.591192245,4.520148754,0.797814602,0.823617756,0.791742136
2_voice_en_34926969_ahead,2.png,39.5993042,4.469302654,6.745925516,4.201357841,75.7294693,0.473738968,0.478887916,3.645842552,43.72446442,59.83257294,0.458670944,0.61418587,69.4861908,0.552388012,0.056518555,3.557667732,3.63826108,4.55089283,0.790600132,0.829309523,0.777374931
2_voice_en_34926969_ahead,3.png,40.36199951,4.631191254,6.396657128,4.144898415,77.0049057,0.492879093,0.503548622,3.695581436,47.50624466,60.95101166,0.436350584,0.633865833,71.34242249,0.560598195,0.06842041,3.605470181,3.715056419,4.765864372,0.841199179,0.826594651,0.81949012
2_voice_en_34926969_ahead,4.png,38.42498779,4.529603004,6.033981942,4.22873354,78.13556671,0.511584222,0.516665339,3.536209106,48.05169678,59.67879105,0.456677288,0.611921549,73.70349121,0.537998438,0.063110352,3.59652257,3.567995071,4.522429466,0.762237211,0.803220034,0.777167227
2_voice_en_34926969_ahead,5.png,39.05389404,4.583983421,6.14141554,4.13183403,78.50655365,0.46642828,0.519228756,3.651526213,50.08045959,59.71917725,0.478934497,0.606128812,70.59641266,0.551443994,0.070861816,3.531323195,3.707650423,4.612710953,0.802525975,0.836315453,0.789861409
2_voice_en_34926969_dinet,0.png,42.24090576,4.632396221,4.850239522,5.536975384,63.32102966,0.539407909,0.38683331,4.015563011,54.46669388,68.40076447,0.545969486,0.593413949,37.8150444,0.381851614,0.175170898,4.353193283,4.542091846,4.922568798,0.686273837,0.789117754,0.656412761
2_voice_en_34926969_dinet,1.png,33.5914917,5.159210682,4.327073209,5.610877037,64.97920227,0.542675257,0.410231292,4.184726238,56.2672081,68.96292114,0.543042481,0.608833253,44.27477264,0.405159742,0.188354492,4.311757565,4.546809196,4.922386646,0.694115731,0.793490767,0.678498081
2_voice_en_34926969_dinet,2.png,40.73797607,4.803104401,4.820334681,5.540293694,63.0412674,0.547015905,0.389363289,4.097486496,55.92726135,68.63425446,0.494832724,0.575080752,39.60050201,0.389030844,0.18347168,4.316954613,4.517440319,4.81788826,0.6895094,0.780488849,0.675413365
2_voice_en_34926969_dinet,3.png,33.55438232,5.088056087,4.331779293,5.601047993,64.79784393,0.544830561,0.408178896,4.156490326,56.71247864,68.97681427,0.540273011,0.608443201,43.83178711,0.40558961,0.190185547,4.357234955,4.535105228,4.957324982,0.691256462,0.793139637,0.662967859
2_voice_en_34926969_dinet,4.png,39.42938232,4.693727016,4.765307577,5.555098057,63.16422653,0.543149233,0.38715893,4.116347313,55.80414581,68.58168793,0.47827059,0.558791876,40.32820892,0.393704206,0.188232422,4.353665829,4.50263834,4.804945469,0.685874187,0.775515199,0.662264936
2_voice_en_34926969_dinet,5.png,34.74969482,5.0573349,4.348286313,5.627024651,64.76545715,0.539921284,0.410303116,4.167341709,56.36550903,69.10144043,0.548181474,0.612066269,43.39424896,0.404810458,0.202392578,4.354785919,4.568730354,4.918397903,0.690961054,0.761865675,0.656982719
2_voice_en_34926969_dreamtalk,0.png,24.35662842,5.812205315,5.890116454,4.773524284,76.75751495,0.645221651,0.586592078,3.726489067,58.31956482,62.39898682,0.556275249,0.600585163,77.57476044,0.618470252,0.23425293,3.970292568,4.034410954,4.533814907,0.691847089,0.766785443,0.697759758
2_voice_en_34926969_dreamtalk,1.png,25.36346436,5.392450809,6.208452051,4.765319824,77.68940735,0.623233676,0.594038665,3.959727764,58.98806,61.66144943,0.506391227,0.574301302,77.82254028,0.611256182,0.229003906,3.862525702,3.978637695,4.701628208,0.712575347,0.763024151,0.698295767
2_voice_en_34926969_dreamtalk,2.png,29.10467529,5.64895916,6.257577061,4.715018749,77.2130661,0.607474685,0.603540242,3.95309782,58.67766953,62.57487869,0.632141948,0.653704643,77.91619873,0.58776027,0.237060547,3.932920694,3.981286526,4.652394295,0.737120255,0.786581814,0.718319635
2_voice_en_34926969_dreamtalk,3.png,28.37078857,5.348867416,6.415234155,4.796303272,76.93622589,0.623336673,0.573105216,3.951666832,56.9518013,63.2036972,0.505802572,0.607351601,76.58333588,0.597683012,0.220214844,3.964859009,4.002233982,4.513923645,0.711037851,0.780042708,0.687934283
2_voice_en_34926969_dreamtalk,4.png,33.02069092,5.148273945,6.817061216,4.595450401,77.13522339,0.619147897,0.550318599,3.943602085,56.73872375,61.33492279,0.475145012,0.56811142,74.79976654,0.559020638,0.230224609,4.024720669,3.910049915,4.583417892,0.749509946,0.807892561,0.71807126
2_voice_en_34926969_dreamtalk,5.png,33.61883545,4.983142376,6.584837732,4.539818287,76.73134613,0.603850842,0.53154093,3.910387516,53.90983963,61.14050674,0.469778121,0.516154826,72.56404114,0.552353919,0.191650391,4.104440689,3.911980629,4.646388054,0.715720658,0.765323102,0.691584703
2_voice_en_34926969_iplap,0.png,42.53192139,4.151171207,4.867383231,5.371916771,57.07843781,0.535702527,0.366592437,4.095894814,53.55483246,67.42443848,0.497652203,0.563400924,33.66576767,0.346202821,0.158081055,4.105559349,4.391406059,4.945756912,0.969174161,0.977668643,0.969795729
2_voice_en_34926969_iplap,1.png,35.59539795,4.877750874,4.406108506,5.403174877,59.5691452,0.546067417,0.391211867,4.220468521,55.0929985,68.31583405,0.516778409,0.569955766,38.35951614,0.368884176,0.178344727,4.119652748,4.442397118,5.040623665,0.968643437,0.970900953,0.966029285
2_voice_en_34926969_iplap,2.png,42.16912842,4.160803795,4.846325392,5.339893341,57.87669754,0.531525135,0.372426152,4.129053116,53.64519119,67.60658264,0.464382231,0.548405945,34.21285629,0.346593231,0.159545898,4.105669022,4.389929295,4.985209465,0.956791057,0.96920383,0.956745362
2_voice_en_34926969_iplap,3.png,36.26483154,4.835441589,4.482562624,5.394168854,59.89798737,0.543887377,0.389962137,4.21151638,54.85912323,68.10007477,0.513268292,0.57335484,38.17477798,0.369039565,0.174682617,4.103102207,4.427932262,5.043195248,0.958802551,0.96418047,0.952826046
2_voice_en_34926969_iplap,4.png,42.60858154,4.125725269,4.831832779,5.352558136,58.06358337,0.535151422,0.369609058,4.118292332,53.5332489,67.5626297,0.455960184,0.542266548,34.10829926,0.344596356,0.157348633,4.08449316,4.385626793,4.972584248,0.952567704,0.966714621,0.951261741
2_voice_en_34926969_iplap,5.png,36.43768311,4.83675909,4.462765952,5.433542252,59.98342133,0.545584857,0.393215805,4.213241577,55.0503006,68.07788849,0.51316601,0.566710651,38.52629471,0.368271828,0.178222656,4.111156464,4.473353386,5.047605991,0.970569128,0.976906657,0.970870813
2_voice_en_34926969_mkittalk,0.png,29.19598389,5.033216476,5.425032164,3.926440716,76.12223816,0.427939415,0.474648297,3.484757423,51.01687622,61.88043976,0.689078748,0.572920918,68.099617,0.576019824,0.07800293,3.743170738,3.76701808,4.628910065,0.852730264,0.847059369,0.833784835
2_voice_en_34926969_mkittalk,1.png,36.65985107,4.642553329,6.31102085,3.798444271,76.23308563,0.440281957,0.449312359,3.441437244,46.91459656,61.36725235,0.508148134,0.515852869,63.74881744,0.550788701,0.064331055,3.696157932,3.629651785,4.581612587,0.814124471,0.831024528,0.823205971
2_voice_en_34926969_mkittalk,2.png,38.95819092,4.476557255,6.293098719,3.792710304,76.05053711,0.397690892,0.420398563,3.337399483,47.84959412,58.66065598,0.555450201,0.564685583,60.25932312,0.538810194,0.059814453,3.516914368,3.542330027,4.475450516,0.887070274,0.886080265,0.873163144
2_voice_en_34926969_mkittalk,3.png,39.1227417,4.431880951,6.357338807,4.019979477,74.87123871,0.418500215,0.396515846,3.369924307,45.12384033,58.61376572,0.651750743,0.577915072,63.0019989,0.520236254,0.052215576,3.454138279,3.76085186,4.47986412,0.870095452,0.876209557,0.85525426
2_voice_en_34926969_mkittalk,4.png,41.64813232,4.257338524,6.47276294,3.87128067,74.69801331,0.393650353,0.366481781,3.364815712,42.9800148,56.36562729,0.555964887,0.504204631,56.72937775,0.493917793,0.049133301,3.423322201,3.761293888,4.416586876,0.843390783,0.848612547,0.845471826
2_voice_en_34926969_mkittalk,5.png,47.05780029,4.1747756,6.973953447,3.554007292,72.5936203,0.386184454,0.314626247,3.288734436,37.55401611,55.5145874,0.464562714,0.512850761,54.81289291,0.482231647,0.050415039,3.461627483,3.559730291,4.494528294,0.82427609,0.831726134,0.808786341
2_voice_en_34926969_sad,0.png,41.27410889,4.915202618,5.453834113,6.106657505,76.8299942,0.451885372,0.499698251,4.393605232,68.73457336,70.34297943,0.46059534,0.612181485,75.09210968,0.578174531,0.290771484,4.302319527,4.797325134,5.165855408,0.859419378,0.91134274,0.8639813
2_voice_en_34926969_sad,1.png,39.37664795,5.551070213,5.475662442,6.055408478,77.23227692,0.439127117,0.502948046,4.278501987,69.69724274,70.56032562,0.42760545,0.652302861,73.50831604,0.552565634,0.353271484,4.374796867,4.806361198,5.17663765,0.824876161,0.893993378,0.810851022
2_voice_en_34926969_sad,2.png,38.22332764,4.977172852,5.618058236,6.011034012,77.27280426,0.428648323,0.49317947,4.362253189,67.29846191,68.69506073,0.402671963,0.669255078,72.56145477,0.559229076,0.31640625,4.339613914,4.776228905,5.116762638,0.822310648,0.903757453,0.839299523
2_voice_en_34926969_sad,3.png,42.97137451,4.896763325,5.763367017,5.86814642,77.8600769,0.420556754,0.498272955,4.335705757,69.03816223,69.9393692,0.407105446,0.660213649,72.69934082,0.554473102,0.378662109,4.321732521,4.855634689,5.249002934,0.823946006,0.896136224,0.808702297
2_voice_en_34926969_sad,4.png,38.32440186,5.327422619,5.704539226,5.590918541,75.62427521,0.42143175,0.521050274,4.284080982,69.3695755,70.18805695,0.398305982,0.67084229,76.80283356,0.564609706,0.353515625,4.367127419,4.737016201,5.011690617,0.814943542,0.897528887,0.833722299
2_voice_en_34926969_sad,5.png,44.99383545,5.600124359,5.458797781,5.759669781,76.69918823,0.427049875,0.510864079,4.197919846,69.78112793,71.48690033,0.428015709,0.682182252,72.92164612,0.570112884,0.348144531,4.280078888,4.789711475,5.265160561,0.816535256,0.8440184,0.78758082
2_voice_en_34926969_vidtalk,0.png,51.51434326,2.943284035,6.142192178,5.265689373,46.57913971,0.353187263,0.274297625,3.71846962,46.70956421,62.48246002,0.415598243,0.512178898,20.24851227,0.284540385,0.129272461,3.936845303,4.320212364,4.894564629,0.790147168,0.873115242,0.791037477
2_voice_en_34926969_vidtalk,1.png,46.31951904,3.093810081,6.059037564,5.350031376,48.47935486,0.339283258,0.274783134,3.828863144,46.18489075,63.41640091,0.420847237,0.523253322,21.61081314,0.297339648,0.12890625,4.000722885,4.43478775,4.728845119,0.799186136,0.879642189,0.80857532
2_voice_en_34926969_vidtalk,2.png,46.76580811,2.945188522,6.106534876,5.369851112,48.70446014,0.326046944,0.275279284,3.786418676,46.24247742,63.73729324,0.429473251,0.522645473,22.37849617,0.303539693,0.125732422,3.988436937,4.347775459,4.857151031,0.795293276,0.882446826,0.814367733
2_voice_en_34926969_vidtalk,3.png,46.66717529,2.974818945,6.046932876,5.389387131,48.40559769,0.33211264,0.273596078,3.791187286,46.2739296,63.34977722,0.422035128,0.529831707,22.50811958,0.297367513,0.139404297,3.983957291,4.332269669,4.85893631,0.801178837,0.876695037,0.813192549
2_voice_en_34926969_vidtalk,4.png,46.4743042,2.960745096,6.078508176,5.366324902,48.69348526,0.326450497,0.273897588,3.80332756,46.22595978,63.28769684,0.427996844,0.516119838,22.35019684,0.301542908,0.133789063,3.967405558,4.366065979,4.848526955,0.799608874,0.877708852,0.808532113
2_voice_en_34926969_vidtalk,5.png,46.44110107,3.085581303,6.04838974,5.430627823,48.4997406,0.332218736,0.275630802,3.790177822,46.54062271,63.32038116,0.424506485,0.523912311,22.43887329,0.302685261,0.138183594,4.003358841,4.377997398,4.897571564,0.81063372,0.876451433,0.803412159
2_voice_en_34926969_wavlip,0.png,52.91668701,4.521703243,5.090318476,4.963165283,53.62175369,0.555279076,0.34931314,4.110175133,45.76557159,61.13827133,0.356517017,0.439024746,24.30335426,0.303636014,0.14855957,3.881658077,4.418706417,4.938635826,0.869689845,0.923390627,0.844868704
2_voice_en_34926969_wavlip,1.png,45.22821045,4.957062244,4.705593141,4.963014603,55.57105637,0.577563941,0.366672486,4.238775253,47.05963135,61.58628082,0.341123015,0.423276871,28.13656235,0.312301517,0.159057617,3.822645664,4.45994997,4.767302513,0.846318298,0.900351226,0.849871614
2_voice_en_34926969_wavlip,2.png,45.87664795,4.963568211,4.720497626,4.953822613,55.34094238,0.570236921,0.36795789,4.210999489,48.06685638,61.60670471,0.341679871,0.430582434,28.15247345,0.313927501,0.159179688,3.83140254,4.448801994,4.780268669,0.86672366,0.918385625,0.844677077
2_voice_en_34926969_wavlip,3.png,45.27508545,4.962450981,4.706418931,4.998431683,55.48866653,0.569266796,0.367381811,4.229893684,48.21720123,61.31539536,0.356481403,0.439867169,28.30097198,0.314599454,0.167602539,3.846107721,4.448583603,4.818300724,0.878471718,0.925264001,0.850476594
2_voice_en_34926969_wavlip,4.png,45.59393311,4.967459202,4.715896006,4.987251282,55.33375931,0.569308043,0.368864924,4.209470272,48.55769348,62.13436127,0.341929257,0.425457448,28.36438942,0.313524723,0.172729492,3.819109201,4.475494385,4.893938541,0.872677761,0.918708682,0.852913753
2_voice_en_34926969_wavlip,5.png,45.53875732,4.963105679,4.720329663,5.022966385,55.49764252,0.569248557,0.3672463,4.221202374,48.816185,61.40869141,0.35196051,0.433061779,28.25745964,0.313922465,0.166381836,3.825084686,4.45538187,4.889604092,0.8802818,0.935737729,0.853574195
2_voice_en_34926970_ahead,0.png,40.67840576,4.55373621,6.203588071,4.217076302,78.37583923,0.508581877,0.542461038,3.446598053,46.8356514,58.29395294,0.521091938,0.528389633,76.9082489,0.569452226,0.05255127,3.369400501,3.511548758,4.58919239,0.806188843,0.838081658,0.8024176
2_voice_en_34926970_ahead,1.png,37.05877686,4.537991524,5.989532346,4.245125771,77.49164581,0.471806139,0.49101606,3.507201195,45.72232437,57.17682648,0.413798809,0.551186621,70.67516327,0.516108811,0.076721191,3.405067921,3.5508883,4.638662815,0.782233944,0.835727036,0.776966192
2_voice_en_34926970_ahead,2.png,39.57244873,4.529402256,5.938083531,4.159598351,77.23301697,0.497362226,0.493013591,3.558392286,46.52028656,58.90377426,0.387431204,0.577867389,71.64522552,0.560685277,0.070800781,3.452274084,3.749275684,4.642858505,0.800168157,0.807921648,0.767233236
